ticketer,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7
FITB,3.9202303886413574,-3.137862205505371,-25.499906539916992,-1.814670205116272,3.967939853668213,17.717594146728516,21.852331161499023,14.560443878173828
FOX,3.422821044921875,-8.956934928894043,-16.29818344116211,-10.380156517028809,-4.551826477050781,16.14790916442871,19.10321044921875,1.520071268081665
FOXA,-2.9282350540161133,-9.67859935760498,-10.637927055358887,-10.253491401672363,-2.5850954055786133,12.59868049621582,7.636736869812012,1.6651184558868408
FRT,-2.88135027885437,-9.073873519897461,-9.569124221801758,-10.74875545501709,-3.187937021255493,12.336141586303711,8.394575119018555,0.9026403427124023
FSLR,-5.409281253814697,-11.777671813964844,-8.441998481750488,-12.402825355529785,-2.57647967338562,13.395172119140625,0.7651436924934387,-2.6550416946411133
FTNT,3.1191067695617676,-3.484671115875244,-15.542998313903809,-9.358039855957031,-0.028727352619171143,7.860320568084717,15.997257232666016,-5.330943584442139
FTV,5.527984142303467,-3.3771328926086426,-14.487619400024414,-9.4691801071167,-1.0228970050811768,11.621467590332031,16.556615829467773,-1.936004400253296
GD,3.897397994995117,-8.92679214477539,-15.801311492919922,-5.962407112121582,0.6379751563072205,5.727364540100098,16.668893814086914,1.2693240642547607
GDDY,1.9813966751098633,-7.825680732727051,-18.807647705078125,-10.264254570007324,-3.9139976501464844,13.927857398986816,18.773601531982422,-4.507822513580322
GE,3.7592086791992188,-6.837199687957764,-23.224084854125977,-10.899161338806152,0.6908401846885681,14.594802856445312,19.515779495239258,0.4325597286224365
GEHC,-9.660694122314453,-12.98658561706543,-14.920293807983398,-18.062158584594727,-0.14321666955947876,2.161850690841675,8.068056106567383,-4.060412406921387
GEN,-1.2850232124328613,-3.7269179821014404,-10.70710563659668,-5.747983932495117,1.7049105167388916,5.645406246185303,7.374157905578613,2.9156463146209717
GEV,5.022057056427002,-3.5717177391052246,-16.531904220581055,-12.750029563903809,-3.3638339042663574,16.525779724121094,19.121580123901367,2.9719135761260986
GILD,-1.5809406042099,-2.440880537033081,-7.166961193084717,-3.964219570159912,-0.12339097261428833,4.692529201507568,4.8509202003479,2.019458532333374
GIS,-0.4675740897655487,-3.0563406944274902,-10.772242546081543,-15.25890827178955,1.755561351776123,-5.812124729156494,12.36352252960205,-9.67174243927002
GL,4.847533702850342,3.527709484100342,-8.28561019897461,-8.678736686706543,-1.6336896419525146,8.46023941040039,12.641249656677246,-4.441095352172852
GLW,4.43614387512207,-4.29594612121582,-16.922954559326172,-1.6061228513717651,-1.797398567199707,11.401724815368652,18.227108001708984,-1.1203455924987793
GM,3.8246994018554688,-6.73477840423584,-18.974565505981445,-9.35983943939209,-3.042426586151123,16.251182556152344,20.734968185424805,3.006385564804077
GNRC,3.1655240058898926,-10.351646423339844,-15.143478393554688,-9.03972053527832,-3.569085121154785,13.850441932678223,19.650527954101562,6.911637783050537
GOOG,6.077588081359863,-4.201842784881592,-10.711402893066406,-8.691402435302734,-2.745722770690918,13.0324068069458,16.416702270507812,9.50925064086914
GOOGL,5.840147972106934,-5.374922752380371,-17.77765464782715,-10.819689750671387,-0.9239597916603088,12.924318313598633,19.4574031829834,0.19416548311710358
GPC,4.173032283782959,-2.2325057983398438,-10.894647598266602,-5.223213195800781,-2.1521859169006348,8.526829719543457,14.1934814453125,-5.304096698760986
GPN,6.176511764526367,-2.085590362548828,-24.10454750061035,0.5670117139816284,3.558143138885498,14.47651481628418,23.240575790405273,10.512110710144043
GRMN,6.097651481628418,-5.616998672485352,-20.233919143676758,-10.741410255432129,0.9534263014793396,13.94465446472168,20.064762115478516,2.2645814418792725
GS,3.345219612121582,-7.625685691833496,-17.26311683654785,-13.171445846557617,-2.9052305221557617,13.912708282470703,19.14536476135254,-1.1422510147094727
GWW,3.7525973320007324,-4.889674186706543,-18.41356086730957,-10.727425575256348,0.2394976019859314,10.35955810546875,17.72528839111328,-4.445147514343262
HAL,-12.26700210571289,-11.230801582336426,-12.880173683166504,-12.500761985778809,-10.70561408996582,6.638094425201416,15.401289939880371,-4.581958293914795
HAS,0.5371670722961426,-8.047661781311035,-16.091245651245117,-1.5292538404464722,-1.7628216743469238,16.715383529663086,13.494163513183594,11.709266662597656
HBAN,2.2017087936401367,-10.836291313171387,-17.747995376586914,-7.8286895751953125,-4.750866889953613,16.067852020263672,19.660566329956055,1.8559751510620117
HCA,5.030172348022461,-5.240610122680664,-17.01300811767578,-9.292037010192871,-0.2362108826637268,11.350675582885742,17.886449813842773,-2.802072763442993
HD,6.24029541015625,-3.9227943420410156,-18.029102325439453,-8.747281074523926,-0.5505347847938538,13.169233322143555,19.675989151000977,0.6448771953582764
HES,2.881242036819458,-4.0563578605651855,-14.184337615966797,-8.467015266418457,-1.668567180633545,8.11412525177002,15.153670310974121,-7.8618340492248535
HIG,2.8074798583984375,-7.4413676261901855,-18.511587142944336,-11.429802894592285,-0.9703443646430969,13.035648345947266,17.67578887939453,-4.123980522155762
HII,1.7537164688110352,-7.771381378173828,-21.180543899536133,-3.502669334411621,-3.0192863941192627,13.315069198608398,19.229459762573242,-2.621899127960205
HLT,4.775196075439453,-6.4204912185668945,-19.496763229370117,-10.154486656188965,-0.32757431268692017,12.776902198791504,19.131855010986328,-2.187621831893921
HOLX,6.317997455596924,-1.3172354698181152,-14.463275909423828,-7.512239456176758,-0.637015163898468,11.139114379882812,17.647611618041992,0.2910277843475342
HON,6.114327907562256,-4.311967849731445,-17.872241973876953,-5.7061285972595215,-0.7482896447181702,13.181602478027344,20.036420822143555,1.732344388961792
HPE,1.2679033279418945,-10.884052276611328,-17.92943000793457,-9.055671691894531,-3.2714860439300537,11.456310272216797,17.265941619873047,-3.065549373626709
HPQ,4.263054370880127,-6.22242546081543,-16.18587875366211,-9.16629695892334,-3.998666763305664,14.441177368164062,19.050491333007812,-0.2897024154663086
HRL,5.728692054748535,4.522109031677246,-11.922464370727539,1.5124366283416748,0.06797260046005249,11.448558807373047,15.027593612670898,5.78582239151001
HSIC,3.283658504486084,-1.3531992435455322,-7.374588489532471,-5.15526008605957,-2.311582565307617,11.042323112487793,10.980023384094238,-2.331254243850708
HST,-0.8554835319519043,-12.711038589477539,-17.59754753112793,-6.472450256347656,-5.632070541381836,11.356552124023438,17.783130645751953,-3.37046217918396
HSY,5.717944622039795,0.07238145917654037,-11.934576988220215,-4.506976127624512,-0.6795055270195007,10.010717391967773,14.087262153625488,-3.7441182136535645
HUBB,3.580868721008301,-5.139019966125488,-18.282880783081055,-11.071938514709473,0.1751827597618103,10.306735038757324,17.789764404296875,-4.432601451873779
HUM,6.079286098480225,0.8408307433128357,-12.824671745300293,-1.847394347190857,-2.839855194091797,10.014434814453125,17.266462326049805,1.766566276550293
HWM,-0.0899481475353241,-5.627866268157959,-14.276155471801758,-13.68912410736084,1.1800243854522705,8.557286262512207,11.908540725708008,-4.8128437995910645
IBM,0.8305010795593262,-7.1903839111328125,-18.481374740600586,-13.66865062713623,-0.6916187405586243,11.892784118652344,16.379751205444336,-4.534389019012451
ICE,6.3133673667907715,-4.847031593322754,-20.32128143310547,-9.025388717651367,0.3997935652732849,14.086380004882812,20.389286041259766,1.3180592060089111
IDXX,7.0206732749938965,-3.504807949066162,-15.386213302612305,-6.308312892913818,-0.9111035466194153,11.16080093383789,19.807531356811523,3.6483685970306396
IEX,6.345223426818848,-3.3297958374023438,-17.429048538208008,-4.761578559875488,-1.1042454242706299,12.349079132080078,19.968225479125977,1.4033336639404297
IFF,-1.1536953449249268,-6.225468635559082,-12.009544372558594,-3.6098437309265137,-4.656510829925537,16.038700103759766,13.444236755371094,13.679309844970703
INCY,-11.888815879821777,-2.1771240234375,-9.12889289855957,0.17013850808143616,-8.5706205368042,2.1680405139923096,14.19963264465332,25.03670310974121
INTC,5.386684894561768,-5.840397834777832,-28.62884521484375,2.1470541954040527,4.743009090423584,14.447999954223633,25.268457412719727,14.224943161010742
INTU,6.767458915710449,-4.999382495880127,-18.217273712158203,-9.007098197937012,0.1782500147819519,12.060373306274414,19.469562530517578,0.26224541664123535
INVH,5.397486686706543,-1.7739508152008057,-6.873654365539551,-11.724360466003418,0.4470910429954529,8.897991180419922,9.069707870483398,-1.3586134910583496
IP,-1.2427172660827637,-11.138622283935547,-14.874153137207031,-14.243918418884277,-7.638213157653809,17.122051239013672,19.91421127319336,6.934453964233398
IPG,4.496983051300049,-4.68276834487915,-10.299324035644531,-6.9990997314453125,-2.5538039207458496,9.374113082885742,15.176858901977539,-2.7774033546447754
IQV,7.049459457397461,-3.985323429107666,-15.919567108154297,-5.949864387512207,-0.6673067212104797,12.420121192932129,18.51679229736328,1.6406867504119873
IR,1.4097366333007812,-4.95950984954834,-12.073539733886719,-13.09442138671875,0.7313644289970398,6.3850417137146,12.31777286529541,-4.1937408447265625
IRM,2.158686637878418,-5.794768333435059,-18.301633834838867,-13.537476539611816,-0.5462480187416077,12.830767631530762,16.578664779663086,-4.430136680603027
ISRG,5.4997663497924805,-5.651322364807129,-20.785799026489258,-9.902718544006348,0.3677055239677429,13.48982048034668,20.631328582763672,0.8366472721099854
IT,4.244254112243652,-5.9040117263793945,-16.996864318847656,-10.132064819335938,-0.8102796673774719,11.175390243530273,17.543563842773438,-4.04424524307251
ITW,5.728551864624023,-3.887165069580078,-18.285287857055664,-7.935610771179199,-1.1691899299621582,12.367408752441406,20.501739501953125,-0.0050864070653915405
IVZ,-10.874484062194824,-10.613672256469727,-5.324208736419678,-15.205292701721191,-10.224353790283203,11.039900779724121,14.353862762451172,10.40933609008789
J,6.29879093170166,-4.0931620597839355,-17.469951629638672,-8.1547212600708,-0.5848026871681213,13.328584671020508,19.115543365478516,0.34533190727233887
JBHT,5.374889373779297,-4.358121871948242,-14.368144989013672,-7.60565710067749,-3.555727958679199,11.545011520385742,19.047527313232422,-0.10471247136592865
JBL,4.12716007232666,-5.38851261138916,-17.47118377685547,-9.49431037902832,0.0533711314201355,8.570879936218262,17.727977752685547,-4.8403096199035645
JCI,4.517390251159668,-5.271119117736816,-13.234382629394531,-10.936629295349121,-1.9351086616516113,12.388650894165039,16.76271629333496,-0.7289657592773438
JKHY,6.491983890533447,-1.2643208503723145,-18.87959098815918,-4.265865325927734,-0.6355121731758118,14.753002166748047,18.618131637573242,2.180591583251953
JNJ,5.93752908706665,-1.8904752731323242,-16.23423194885254,-5.659183025360107,-2.208669900894165,13.998823165893555,18.604339599609375,0.9084832668304443
JNPR,2.3829145431518555,-7.242941379547119,-15.678573608398438,-11.460968971252441,-2.5890555381774902,12.262187004089355,16.288557052612305,-4.23887300491333
JPM,4.564456462860107,-7.5179619789123535,-21.08198356628418,-9.85097599029541,-0.38351160287857056,13.701502799987793,20.910001754760742,-0.1827399581670761
K,-1.061020851135254,1.349656105041504,-14.671701431274414,-16.46962547302246,-2.425788640975952,18.189573287963867,14.460088729858398,-3.4397499561309814
KDP,7.131884574890137,-1.909146785736084,-16.483518600463867,-4.412385940551758,0.3198201060295105,13.078495025634766,17.08033561706543,0.7189733982086182
KEY,1.4059453010559082,-11.436370849609375,-13.773359298706055,-7.4456682205200195,-7.177980422973633,17.442672729492188,17.440454483032227,6.511048793792725
KEYS,7.1025471687316895,-2.1339855194091797,-14.246824264526367,-5.330799102783203,-0.33386141061782837,11.645944595336914,17.02974510192871,0.9116456508636475
KHC,-13.009178161621094,-10.245327949523926,-11.343402862548828,-9.483138084411621,-5.543579578399658,0.8285976648330688,8.105124473571777,6.632338047027588
KIM,0.8629508018493652,-4.709547996520996,-7.2154154777526855,-15.54576587677002,-1.3597640991210938,13.424822807312012,6.499975681304932,-5.6015801429748535
KKR,4.015405178070068,-6.533768177032471,-18.88325309753418,-13.60396957397461,-0.14521676301956177,13.085386276245117,18.321102142333984,-1.4197556972503662
KLAC,4.746495246887207,-5.151537895202637,-18.242097854614258,-11.24146556854248,0.008740842342376709,10.939224243164062,18.512901306152344,-2.955930709838867
KMB,6.461691379547119,1.7395453453063965,-17.83784294128418,-6.766209602355957,3.6598360538482666,12.788604736328125,16.271150588989258,-0.008116468787193298
KMI,0.8559188842773438,-7.950262069702148,-12.294058799743652,-13.969868659973145,2.773944854736328,5.8102240562438965,4.887983322143555,-4.790136814117432
KMX,6.124209880828857,-6.277862071990967,-14.367273330688477,-5.809805870056152,-1.6671662330627441,13.483488082885742,18.116960525512695,12.165948867797852
KO,5.447271347045898,-2.643141746520996,-16.789087295532227,-7.0956573486328125,0.15152686834335327,12.918176651000977,16.56022834777832,-3.218898296356201
KR,3.59213924407959,-1.853010654449463,-11.267375946044922,-12.984532356262207,-1.2731363773345947,9.851600646972656,13.193096160888672,-4.764219760894775
KVUE,-1.5156898498535156,-1.7297523021697998,-5.951606273651123,-2.6292061805725098,0.03779357671737671,4.2078857421875,4.064765930175781,1.7838150262832642
L,2.3644495010375977,-9.112283706665039,-18.324678421020508,-9.624527931213379,-2.3346612453460693,13.171867370605469,17.972410202026367,-4.139383792877197
LDOS,5.383779525756836,-3.9188480377197266,-22.186853408813477,-9.357866287231445,0.8049978613853455,15.23375415802002,20.17544174194336,0.5730071067810059
LEN,4.148369789123535,-5.989238739013672,-18.301706314086914,-12.127089500427246,-0.22269707918167114,10.48124885559082,19.132387161254883,-2.1088998317718506
LH,5.680511474609375,-5.200522422790527,-15.266782760620117,-8.530362129211426,-3.0561976432800293,13.332204818725586,19.613834381103516,2.3049228191375732
LHX,6.622965335845947,-3.9920477867126465,-19.654897689819336,-4.916608810424805,-0.3020675778388977,15.562555313110352,18.825483322143555,1.6213195323944092
LII,4.279291152954102,-6.762694358825684,-22.578035354614258,-10.727967262268066,1.5277729034423828,12.720487594604492,20.14792823791504,-0.624945878982544
LIN,5.652501106262207,-3.961881637573242,-17.819307327270508,-8.964947700500488,0.06247013807296753,10.977849960327148,18.656949996948242,-2.407548666000366
LKQ,3.166639804840088,-3.836552619934082,-7.133339881896973,-6.641895771026611,-5.727181434631348,8.74608325958252,14.573431968688965,-2.0021514892578125
LLY,3.336215019226074,-5.0937581062316895,-18.98629379272461,-11.97485637664795,0.6210159659385681,10.186103820800781,17.234638214111328,-5.07672643661499
LMT,4.765840530395508,-2.4109811782836914,-19.744314193725586,-6.797680854797363,-0.13929015398025513,13.895097732543945,18.28856086730957,-2.4582788944244385
LNT,6.401167869567871,-1.812459945678711,-17.96904945373535,-5.946063995361328,0.03482931852340698,15.67879867553711,17.540008544921875,1.0983171463012695
LOW,5.9128499031066895,-3.562976837158203,-16.003231048583984,-9.539785385131836,-1.0118205547332764,12.07162094116211,18.486785888671875,-0.6220557689666748
LRCX,5.924429893493652,-5.372269630432129,-18.102720260620117,-9.94256591796875,-0.3330720067024231,10.675311088562012,20.230436325073242,-0.10278581082820892
LULU,7.956493377685547,-1.1088252067565918,-15.948745727539062,-4.871095657348633,1.0436933040618896,9.630911827087402,18.421430587768555,2.3102638721466064
LUV,-6.239147186279297,-9.351946830749512,-12.493693351745605,1.5774728059768677,-4.5103654861450195,11.378669738769531,13.286608695983887,13.674628257751465
LVS,-3.788991928100586,-8.321215629577637,-28.065692901611328,5.377402305603027,-2.694491386413574,7.703711986541748,26.524532318115234,9.9210844039917
LW,3.3378238677978516,-1.5745725631713867,-15.347362518310547,-1.5632725954055786,1.3556387424468994,-0.26556190848350525,16.663959503173828,-3.55306339263916
LYB,2.185361862182617,-9.448054313659668,-15.583612442016602,-7.778196334838867,-5.671698570251465,10.424361228942871,20.095691680908203,-1.5778181552886963
LYV,6.260597229003906,-6.4801506996154785,-18.357646942138672,-7.3216962814331055,-0.5938540101051331,14.620704650878906,18.580739974975586,1.0548884868621826
MA,6.771277904510498,-3.463378429412842,-20.31449317932129,-6.918852806091309,1.2789509296417236,12.537599563598633,19.96208381652832,0.4013698101043701
MAA,6.224276542663574,-2.740696430206299,-12.946885108947754,-7.7997894287109375,-1.7345376014709473,15.141012191772461,15.52110481262207,1.0456345081329346
MAR,3.6036200523376465,-8.05576229095459,-20.702306747436523,-8.533639907836914,-1.3449761867523193,12.477136611938477,19.94907569885254,-2.974668025970459
MAS,5.239142417907715,-4.798241138458252,-20.072126388549805,-10.986287117004395,-0.589576780796051,13.971186637878418,21.04010009765625,1.3094737529754639
MCD,6.050529479980469,-2.7873764038085938,-17.82603645324707,-5.320727348327637,0.11207979917526245,11.877557754516602,18.413759231567383,-1.639906883239746
MCHP,5.854208946228027,-4.567805767059326,-16.946226119995117,-6.845736503601074,-1.9098351001739502,11.137414932250977,20.48849868774414,0.2951633930206299
MCK,2.1685805320739746,-4.364985942840576,-15.515756607055664,-12.763200759887695,-1.102560043334961,8.902442932128906,15.20830249786377,-7.392909526824951
MCO,6.579407215118408,-4.275026321411133,-19.49917221069336,-9.595090866088867,0.43985074758529663,13.274742126464844,19.964168548583984,1.171476125717163
MDLZ,6.484601020812988,-1.6106977462768555,-15.735893249511719,-5.876706123352051,1.3038520812988281,9.704916000366211,16.740192413330078,-2.7503745555877686
MDT,6.8031744956970215,-4.100692272186279,-18.52069664001465,-3.023951292037964,1.6817924976348877,14.519433975219727,19.591169357299805,9.825088500976562
MET,3.482250690460205,-6.772040367126465,-15.692422866821289,-10.75148868560791,-3.0896284580230713,13.311622619628906,17.675518035888672,-3.012636184692383
META,4.238609313964844,-7.224269866943359,-22.45130157470703,-12.496294975280762,1.1368842124938965,12.74609375,21.305185317993164,2.194727659225464
MGM,3.06339693069458,-8.519542694091797,-13.047004699707031,-5.948860168457031,-4.767795562744141,10.546537399291992,18.535602569580078,-0.44193482398986816
MHK,-11.562926292419434,-11.015857696533203,-10.272541046142578,-10.906363487243652,-7.401742935180664,10.19727611541748,13.700236320495605,12.973227500915527
MKC,7.326383590698242,0.6326650977134705,-17.24489402770996,-2.2854857444763184,1.7250516414642334,13.274545669555664,17.559276580810547,3.9193289279937744
MKTX,5.8568854331970215,2.1197009086608887,-17.778919219970703,-2.114187002182007,1.9217309951782227,12.400208473205566,20.649635314941406,10.432615280151367
MLM,4.662351608276367,-6.2110185623168945,-17.823802947998047,-10.283476829528809,-0.5445240139961243,11.314155578613281,18.812808990478516,-2.581268548965454
MMC,5.438437461853027,-3.8392739295959473,-17.582414627075195,-9.046422958374023,-0.4680827260017395,12.003381729125977,18.15748405456543,-2.8544986248016357
MMM,-5.95458459854126,-8.925518989562988,-17.770177841186523,-7.691607475280762,-5.739087104797363,18.088605880737305,18.99756622314453,14.339710235595703
MNST,5.821075439453125,-2.2875618934631348,-15.54387092590332,-6.842901229858398,-0.9260690808296204,9.414327621459961,18.698686599731445,-1.0534553527832031
MO,-4.424258232116699,-6.550743579864502,-13.90101146697998,-15.664917945861816,-6.586559295654297,16.94021224975586,17.07004737854004,-2.748980760574341
MOH,6.483680248260498,-2.358457565307617,-14.94089126586914,-7.076796054840088,-0.8498292565345764,10.526389122009277,17.24332046508789,-1.6220993995666504
MOS,-0.6485404968261719,-5.206045627593994,1.3474096059799194,-6.536016464233398,-13.255525588989258,11.335002899169922,8.14211654663086,-2.9938485622406006
MPC,1.941793441772461,-6.577988147735596,-18.406152725219727,-9.876976013183594,-1.9704244136810303,9.454607963562012,17.79669189453125,-7.242232799530029
MPWR,5.23726749420166,-4.660104751586914,-17.53195571899414,-11.205039024353027,-0.5230270028114319,11.723844528198242,18.594268798828125,-1.6189203262329102
MRK,5.06536340713501,-2.5983171463012695,-18.164894104003906,-5.943545818328857,1.2724599838256836,9.285835266113281,16.921371459960938,-5.244996070861816
MRNA,0.054458409547805786,-3.708643913269043,-3.06496000289917,-9.106135368347168,-7.0214457511901855,7.518893241882324,11.67680549621582,8.70096492767334
MS,4.520982265472412,-6.001386642456055,-15.862356185913086,-11.01293659210205,-3.1414852142333984,13.498302459716797,19.016904830932617,-0.48797130584716797
MSCI,6.938950061798096,-2.50919246673584,-15.686029434204102,-7.776479244232178,-0.3331449627876282,11.729949951171875,18.519039154052734,1.0346996784210205
MSFT,6.306537628173828,-3.852219581604004,-18.295299530029297,-9.513704299926758,0.38312333822250366,11.525896072387695,19.11878776550293,-0.9571573734283447
MSI,4.905998229980469,-4.651192665100098,-19.27391815185547,-9.853263854980469,0.8385197520256042,12.521171569824219,18.020370483398438,-3.055346965789795
MTB,0.0637984573841095,-10.985045433044434,-18.299339294433594,-7.288272857666016,-5.8509297370910645,17.862274169921875,16.605358123779297,0.533311128616333
MTCH,6.158038139343262,-2.755415439605713,-15.289868354797363,-2.9590330123901367,0.6020907759666443,12.509893417358398,18.843975067138672,13.064727783203125
MTD,6.154590129852295,-2.6929593086242676,-14.384869575500488,-7.011747360229492,-2.0350918769836426,12.683563232421875,18.34107780456543,1.3648104667663574
MU,5.123934745788574,-7.5375871658325195,-20.37767791748047,-9.907965660095215,-1.7906579971313477,13.050806045532227,21.887197494506836,2.2644965648651123
NCLH,-12.167221069335938,-16.956287384033203,-19.773517608642578,-3.854501724243164,0.4170679450035095,5.814579486846924,4.550167560577393,7.548303604125977
NDAQ,5.863681793212891,-3.3627729415893555,-16.41756248474121,-9.660869598388672,-1.2630701065063477,13.998617172241211,18.348459243774414,0.2675912380218506
NDSN,6.159799575805664,-3.229283332824707,-17.344274520874023,-7.441973686218262,-1.6447358131408691,12.813156127929688,19.943998336791992,0.6971955299377441
NEE,6.763040542602539,-0.5172300934791565,-15.74786376953125,-6.126649856567383,-0.44636398553848267,13.917627334594727,17.598798751831055,2.228306531906128
NEM,5.802968978881836,1.4864506721496582,-14.620054244995117,-8.350415229797363,-2.043741464614868,15.859586715698242,17.483325958251953,6.639810562133789
NFLX,5.652255535125732,-6.471701622009277,-24.009363174438477,-9.673382759094238,1.125406265258789,14.166900634765625,23.196441650390625,5.616117477416992
NI,3.4903979301452637,-4.038506984710693,-20.008630752563477,-7.3653645515441895,-0.1320536732673645,16.974788665771484,16.08433723449707,-2.9012365341186523
NKE,7.245449542999268,-1.54630446434021,-11.787531852722168,-2.8153796195983887,-0.6297326683998108,10.062735557556152,16.95200538635254,6.328471660614014
NOC,4.6132378578186035,-2.839813709259033,-17.363956451416016,-5.92041015625,-1.808591604232788,13.410310745239258,17.31937026977539,-3.1772677898406982
NOW,6.449214458465576,-4.255202770233154,-19.535377502441406,-10.532312393188477,0.9430906176567078,12.635419845581055,19.746366500854492,1.22855544090271
NRG,3.944145679473877,-7.756217002868652,-23.019821166992188,-11.308939933776855,0.978371798992157,14.172000885009766,18.691438674926758,-1.1218173503875732
NSC,6.6374969482421875,-3.9850645065307617,-17.172765731811523,-5.666000843048096,-1.0909533500671387,13.699586868286133,19.482288360595703,2.8501222133636475
NTAP,4.100918292999268,-9.389056205749512,-20.86763572692871,-10.070191383361816,-1.9436306953430176,14.191169738769531,20.508670806884766,0.0563824325799942
NTRS,3.0476841926574707,-9.504053115844727,-16.72220802307129,-6.428160667419434,-5.54217529296875,17.680404663085938,19.731401443481445,6.811986446380615
NUE,3.360398292541504,-4.969855308532715,-13.84031867980957,-8.568824768066406,-2.9141860008239746,9.286410331726074,16.566038131713867,-5.981232166290283
NVDA,2.0605177879333496,-6.424463272094727,-19.79589080810547,-14.228135108947754,0.7891575694084167,11.606575012207031,17.01404571533203,-2.9938595294952393
NVR,4.825942516326904,-5.628188133239746,-20.66985321044922,-10.050712585449219,0.15125316381454468,12.673254013061523,20.34191131591797,-1.1656122207641602
NWS,3.8087658882141113,-8.583779335021973,-16.613901138305664,-12.982636451721191,-2.313943386077881,11.43056869506836,19.508522033691406,0.27488160133361816
NWSA,4.078678607940674,-8.495349884033203,-15.813774108886719,-12.467693328857422,-2.5471036434173584,10.929662704467773,19.58376693725586,1.1154029369354248
NXPI,5.02109432220459,-6.203789710998535,-16.24544334411621,-11.420928001403809,-1.9542362689971924,11.228750228881836,19.5870418548584,-0.3729870319366455
O,6.335515022277832,-1.7988219261169434,-15.930984497070312,-3.283064365386963,1.5667319297790527,15.738615036010742,13.538031578063965,-0.27237558364868164
ODFL,5.929539680480957,-3.5530805587768555,-15.969417572021484,-8.675376892089844,-0.8060691952705383,10.211603164672852,18.36745834350586,-1.9335541725158691
OKE,2.677488327026367,-8.470254898071289,-20.003440856933594,-8.226802825927734,-0.8747058510780334,14.120194435119629,17.03865623474121,-4.422059059143066
OMC,1.3027162551879883,-6.521097183227539,-14.904403686523438,-8.470964431762695,0.13997381925582886,9.530755043029785,14.384809494018555,-6.3585944175720215
ON,4.317844390869141,-3.636364459991455,-13.453157424926758,-7.162197113037109,-2.5150346755981445,8.92135238647461,16.548044204711914,-4.5879130363464355
ORCL,3.871029853820801,-5.621448040008545,-18.659849166870117,-11.712976455688477,0.23204869031906128,11.700789451599121,18.016084671020508,-2.9255011081695557
ORLY,4.8742570877075195,-3.286348819732666,-16.80143165588379,-8.941293716430664,0.7947642207145691,9.98117733001709,16.57374382019043,-4.731834888458252
OTIS,-2.2076194286346436,-8.190550804138184,-9.992897987365723,-7.300852298736572,-0.6852536797523499,5.147008419036865,8.692644119262695,-2.9156527519226074
OXY,-10.32265853881836,-8.76223087310791,-13.071077346801758,-8.138653755187988,-6.607044219970703,6.876687049865723,10.112421035766602,-8.73082447052002
PANW,4.19364070892334,-5.379769802093506,-17.64067840576172,-11.269989013671875,0.13477128744125366,10.473870277404785,17.131206512451172,-4.009973526000977
PARA,-8.213415145874023,-11.984715461730957,-13.322104454040527,-3.3013739585876465,-1.063931941986084,7.166635990142822,7.625822067260742,13.787582397460938
PAYC,7.102744102478027,-0.05077747255563736,-13.254344940185547,-1.8764368295669556,-0.0500827431678772,11.539323806762695,16.794292449951172,6.542684555053711
PAYX,5.737950325012207,-3.8417816162109375,-16.489564895629883,-8.093430519104004,-0.9217785000801086,13.25570011138916,17.590347290039062,-1.8839280605316162
PCAR,4.070209503173828,-5.184857368469238,-19.626386642456055,-10.405539512634277,0.4307031035423279,9.913398742675781,18.98647689819336,-3.8051934242248535
PCG,-14.878984451293945,-13.375556945800781,-14.906726837158203,-10.966325759887695,-2.835047721862793,0.7549794912338257,4.460944175720215,5.132409572601318
PEG,5.146693706512451,-5.107648849487305,-20.67341423034668,-9.01408863067627,0.4020978808403015,15.386363983154297,18.60540008544922,-1.0742785930633545
PEP,6.115095138549805,-1.2604098320007324,-15.078812599182129,-5.810024261474609,-0.25634056329727173,11.196352005004883,16.498506546020508,-2.7488019466400146
PFE,4.0975422859191895,-0.6695790886878967,-7.063973903656006,-0.5521938800811768,-6.0071516036987305,13.298133850097656,12.743047714233398,3.397998332977295
PFG,2.3879761695861816,-6.811220645904541,-14.629552841186523,-9.116211891174316,-4.382511138916016,12.082841873168945,17.224637985229492,-4.542269229888916
PG,6.714851379394531,-1.6910061836242676,-17.106122970581055,-7.805260181427002,1.2133843898773193,12.065338134765625,17.44553565979004,-1.2011382579803467
PGR,4.299468994140625,-4.431577205657959,-20.100791931152344,-10.622426986694336,0.45360106229782104,12.59623908996582,18.42300033569336,-3.2403669357299805
PH,3.738433361053467,-6.3071699142456055,-19.741926193237305,-11.951449394226074,-0.4017968773841858,12.031972885131836,19.536819458007812,-2.5045106410980225
PHM,3.7129764556884766,-6.0673041343688965,-20.4081974029541,-11.492563247680664,1.0231006145477295,10.768172264099121,18.884187698364258,-2.750406503677368
PKG,3.675424575805664,-6.810290336608887,-20.25775909423828,-11.699187278747559,-2.337902545928955,14.617124557495117,20.611980438232422,-0.8846652507781982
PLD,6.854135036468506,-2.345703125,-15.098760604858398,-6.571690559387207,-1.0482869148254395,12.909671783447266,17.722152709960938,0.9053277969360352
PLTR,-1.15089750289917,-7.069224834442139,-17.44866943359375,-10.663154602050781,2.8722352981567383,9.112922668457031,11.685077667236328,4.503178119659424
PM,1.4101171493530273,-5.387868881225586,-16.06047248840332,-13.684630393981934,-3.559905767440796,15.597257614135742,16.821870803833008,-3.298013925552368
